version,domain,variable,core,ordinal
3.1.2,DM,STUDYID,Req,1
3.1.2,DM,DOMAIN,Req,2
3.1.2,DM,USUBJID,Req,3
3.1.2,DM,SUBJID,Req,4
3.1.2,DM,RFSTDTC,Exp,5
3.1.2,DM,RFENDTC,Exp,6
3.1.2,DM,SITEID,Req,7
3.1.2,DM,INVID,Perm,8
3.1.2,DM,INVNAM,Perm,9
3.1.2,DM,BRTHDTC,Perm,10
3.1.2,DM,AGE,Exp,11
3.1.2,DM,AGEU,Exp,12
3.1.2,DM,SEX,Req,13
3.1.2,DM,RACE,Exp,14
3.1.2,DM,ETHNIC,Perm,15
3.1.2,DM,ARMCD,Req,16
3.1.2,DM,ARM,Req,17
3.1.2,DM,COUNTRY,Req,18
3.1.2,DM,DMDTC,Perm,19
3.1.2,DM,DMDY,Perm,20
3.1.2,CO,STUDYID,Req,1
3.1.2,CO,DOMAIN,Req,2
3.1.2,CO,RDOMAIN,Perm,3
3.1.2,CO,USUBJID,Req,4
3.1.2,CO,COSEQ,Req,5
3.1.2,CO,IDVAR,Perm,6
3.1.2,CO,IDVARVAL,Perm,7
3.1.2,CO,COREF,Perm,8
3.1.2,CO,COVAL,Req,9
3.1.2,CO,COEVAL,Perm,10
3.1.2,CO,CODTC,Perm,11
3.1.2,SE,STUDYID,Req,1
3.1.2,SE,DOMAIN,Req,2
3.1.2,SE,USUBJID,Req,3
3.1.2,SE,SESEQ,Req,4
3.1.2,SE,ETCD,Req,5
3.1.2,SE,ELEMENT,Perm,6
3.1.2,SE,SESTDTC,Req,7
3.1.2,SE,SEENDTC,Exp,8
3.1.2,SE,TAETORD,Perm,9
3.1.2,SE,EPOCH,Perm,10
3.1.2,SE,SEUPDES,Perm,11
3.1.2,SV,STUDYID,Req,1
3.1.2,SV,DOMAIN,Req,2
3.1.2,SV,USUBJID,Req,3
3.1.2,SV,VISITNUM,Req,4
3.1.2,SV,VISIT,Perm,5
3.1.2,SV,VISITDY,Perm,6
3.1.2,SV,SVSTDTC,Exp,7
3.1.2,SV,SVENDTC,Exp,8
3.1.2,SV,SVSTDY,Perm,9
3.1.2,SV,SVENDY,Perm,10
3.1.2,SV,SVUPDES,Perm,11
3.1.2,CM,STUDYID,Req,1
3.1.2,CM,DOMAIN,Req,2
3.1.2,CM,USUBJID,Req,3
3.1.2,CM,CMSEQ,Req,4
3.1.2,CM,CMGRPID,Perm,5
3.1.2,CM,CMSPID,Perm,6
3.1.2,CM,CMTRT,Req,7
3.1.2,CM,CMMODIFY,Perm,8
3.1.2,CM,CMDECOD,Perm,9
3.1.2,CM,CMCAT,Perm,10
3.1.2,CM,CMSCAT,Perm,11
3.1.2,CM,CMPRESP,Perm,12
3.1.2,CM,CMOCCUR,Perm,13
3.1.2,CM,CMSTAT,Perm,14
3.1.2,CM,CMREASND,Perm,15
3.1.2,CM,CMINDC,Perm,16
3.1.2,CM,CMCLAS,Perm,17
3.1.2,CM,CMCLASCD,Perm,18
3.1.2,CM,CMDOSE,Perm,19
3.1.2,CM,CMDOSTXT,Perm,20
3.1.2,CM,CMDOSU,Perm,21
3.1.2,CM,CMDOSFRM,Perm,22
3.1.2,CM,CMDOSFRQ,Perm,23
3.1.2,CM,CMDOSTOT,Perm,24
3.1.2,CM,CMDOSRGM,Perm,25
3.1.2,CM,CMROUTE,Perm,26
3.1.2,CM,CMSTDTC,Perm,27
3.1.2,CM,CMENDTC,Perm,28
3.1.2,CM,CMSTDY,Perm,29
3.1.2,CM,CMENDY,Perm,30
3.1.2,CM,CMDUR,Perm,31
3.1.2,CM,CMSTRF,Perm,32
3.1.2,CM,CMENRF,Perm,33
3.1.2,CM,CMSTRTPT,Perm,34
3.1.2,CM,CMSTTPT,Perm,35
3.1.2,CM,CMENRTPT,Perm,36
3.1.2,CM,CMENTPT,Perm,37
3.1.2,EX,STUDYID,Req,1
3.1.2,EX,DOMAIN,Req,2
3.1.2,EX,USUBJID,Req,3
3.1.2,EX,EXSEQ,Req,4
3.1.2,EX,EXGRPID,Perm,5
3.1.2,EX,EXSPID,Perm,6
3.1.2,EX,EXTRT,Req,7
3.1.2,EX,EXCAT,Perm,8
3.1.2,EX,EXSCAT,Perm,9
3.1.2,EX,EXDOSE,Exp,10
3.1.2,EX,EXDOSTXT,Perm,11
3.1.2,EX,EXDOSU,Exp,12
3.1.2,EX,EXDOSFRM,Exp,13
3.1.2,EX,EXDOSFRQ,Perm,14
3.1.2,EX,EXDOSTOT,Perm,15
3.1.2,EX,EXDOSRGM,Perm,16
3.1.2,EX,EXROUTE,Perm,17
3.1.2,EX,EXLOT,Perm,18
3.1.2,EX,EXLOC,Perm,19
3.1.2,EX,EXTRTV,Perm,20
3.1.2,EX,EXVAMT,Perm,21
3.1.2,EX,EXVAMTU,Perm,22
3.1.2,EX,EXADJ,Perm,23
3.1.2,EX,TAETORD,Perm,24
3.1.2,EX,EPOCH,Perm,25
3.1.2,EX,EXSTDTC,Exp,26
3.1.2,EX,EXENDTC,Perm,27
3.1.2,EX,EXSTDY,Perm,28
3.1.2,EX,EXENDY,Perm,29
3.1.2,EX,EXDUR,Perm,30
3.1.2,EX,EXTPT,Perm,31
3.1.2,EX,EXTPTNUM,Perm,32
3.1.2,EX,EXELTM,Perm,33
3.1.2,EX,EXTPTREF,Perm,34
3.1.2,SU,STUDYID,Req,1
3.1.2,SU,DOMAIN,Req,2
3.1.2,SU,USUBJID,Req,3
3.1.2,SU,SUSEQ,Req,4
3.1.2,SU,SUGRPID,Perm,5
3.1.2,SU,SUSPID,Perm,6
3.1.2,SU,SUTRT,Req,7
3.1.2,SU,SUMODIFY,Perm,8
3.1.2,SU,SUDECOD,Perm,9
3.1.2,SU,SUCAT,Perm,10
3.1.2,SU,SUSCAT,Perm,11
3.1.2,SU,SUPRESP,Perm,12
3.1.2,SU,SUOCCUR,Perm,13
3.1.2,SU,SUSTAT,Perm,14
3.1.2,SU,SUREASND,Perm,15
3.1.2,SU,SUCLAS,Perm,16
3.1.2,SU,SUCLASCD,Perm,17
3.1.2,SU,SUDOSE,Perm,18
3.1.2,SU,SUDOSTXT,Perm,19
3.1.2,SU,SUDOSU,Perm,20
3.1.2,SU,SUDOSFRM,Perm,21
3.1.2,SU,SUDOSFRQ,Perm,22
3.1.2,SU,SUDOSTOT,Perm,23
3.1.2,SU,SUROUTE,Perm,24
3.1.2,SU,SUSTDTC,Perm,25
3.1.2,SU,SUENDTC,Perm,26
3.1.2,SU,SUSTDY,Perm,27
3.1.2,SU,SUENDY,Perm,28
3.1.2,SU,SUDUR,Perm,29
3.1.2,SU,SUSTRF,Perm,30
3.1.2,SU,SUENRF,Perm,31
3.1.2,SU,SUSTRTPT,Perm,32
3.1.2,SU,SUSTTPT,Perm,33
3.1.2,SU,SUENRTPT,Perm,34
3.1.2,SU,SUENTPT,Perm,35
3.1.2,AE,STUDYID,Req,1
3.1.2,AE,DOMAIN,Req,2
3.1.2,AE,USUBJID,Req,3
3.1.2,AE,AESEQ,Req,4
3.1.2,AE,AEGRPID,Perm,5
3.1.2,AE,AEREFID,Perm,6
3.1.2,AE,AESPID,Perm,7
3.1.2,AE,AETERM,Req,8
3.1.2,AE,AEMODIFY,Perm,9
3.1.2,AE,AEDECOD,Req,10
3.1.2,AE,AECAT,Perm,11
3.1.2,AE,AESCAT,Perm,12
3.1.2,AE,AEPRESP,Perm,13
3.1.2,AE,AEBODSYS,Exp,14
3.1.2,AE,AELOC,Perm,15
3.1.2,AE,AESEV,Perm,16
3.1.2,AE,AESER,Exp,17
3.1.2,AE,AEACN,Exp,18
3.1.2,AE,AEACNOTH,Perm,19
3.1.2,AE,AEREL,Exp,20
3.1.2,AE,AERELNST,Perm,21
3.1.2,AE,AEPATT,Perm,22
3.1.2,AE,AEOUT,Perm,23
3.1.2,AE,AESCAN,Perm,24
3.1.2,AE,AESCONG,Perm,25
3.1.2,AE,AESDISAB,Perm,26
3.1.2,AE,AESDTH,Perm,27
3.1.2,AE,AESHOSP,Perm,28
3.1.2,AE,AESLIFE,Perm,29
3.1.2,AE,AESOD,Perm,30
3.1.2,AE,AESMIE,Perm,31
3.1.2,AE,AECONTRT,Perm,32
3.1.2,AE,AETOXGR,Perm,33
3.1.2,AE,AESTDTC,Exp,34
3.1.2,AE,AEENDTC,Exp,35
3.1.2,AE,AESTDY,Perm,36
3.1.2,AE,AEENDY,Perm,37
3.1.2,AE,AEDUR,Perm,38
3.1.2,AE,AEENRF,Perm,39
3.1.2,AE,AEENRTPT,Perm,40
3.1.2,AE,AEENTPT,Perm,41
3.1.2,DS,STUDYID,Req,1
3.1.2,DS,DOMAIN,Req,2
3.1.2,DS,USUBJID,Req,3
3.1.2,DS,DSSEQ,Req,4
3.1.2,DS,DSGRPID,Perm,5
3.1.2,DS,DSREFID,Perm,6
3.1.2,DS,DSSPID,Perm,7
3.1.2,DS,DSTERM,Req,8
3.1.2,DS,DSDECOD,Req,9
3.1.2,DS,DSCAT,Exp,10
3.1.2,DS,DSSCAT,Perm,11
3.1.2,DS,EPOCH,Perm,12
3.1.2,DS,DSDTC,Perm,13
3.1.2,DS,DSSTDTC,Exp,14
3.1.2,DS,DSSTDY,Perm,15
3.1.2,MH,STUDYID,Req,1
3.1.2,MH,DOMAIN,Req,2
3.1.2,MH,USUBJID,Req,3
3.1.2,MH,MHSEQ,Req,4
3.1.2,MH,MHGRPID,Perm,5
3.1.2,MH,MHREFID,Perm,6
3.1.2,MH,MHSPID,Perm,7
3.1.2,MH,MHTERM,Req,8
3.1.2,MH,MHMODIFY,Perm,9
3.1.2,MH,MHDECOD,Perm,10
3.1.2,MH,MHCAT,Perm,11
3.1.2,MH,MHSCAT,Perm,12
3.1.2,MH,MHPRESP,Perm,13
3.1.2,MH,MHOCCUR,Perm,14
3.1.2,MH,MHSTAT,Perm,15
3.1.2,MH,MHREASND,Perm,16
3.1.2,MH,MHBODSYS,Perm,17
3.1.2,MH,MHDTC,Perm,18
3.1.2,MH,MHSTDTC,Perm,19
3.1.2,MH,MHENDTC,Perm,20
3.1.2,MH,MHDY,Perm,21
3.1.2,MH,MHENRF,Perm,22
3.1.2,MH,MHENRTPT,Perm,23
3.1.2,MH,MHENTPT,Perm,24
3.1.2,DV,STUDYID,Req,1
3.1.2,DV,DOMAIN,Req,2
3.1.2,DV,USUBJID,Req,3
3.1.2,DV,DVSEQ,Req,4
3.1.2,DV,DVREFID,Perm,5
3.1.2,DV,DVSPID,Perm,6
3.1.2,DV,DVTERM,Req,7
3.1.2,DV,DVDECOD,Perm,8
3.1.2,DV,DVCAT,Perm,9
3.1.2,DV,DVSCAT,Perm,10
3.1.2,DV,EPOCH,Perm,11
3.1.2,DV,DVSTDTC,Perm,12
3.1.2,DV,DVENDTC,Perm,13
3.1.2,CE,STUDYID,Req,1
3.1.2,CE,DOMAIN,Req,2
3.1.2,CE,USUBJID,Req,3
3.1.2,CE,CESEQ,Req,4
3.1.2,CE,CEGRPID,Perm,5
3.1.2,CE,CEREFID,Perm,6
3.1.2,CE,CESPID,Perm,7
3.1.2,CE,CETERM,Req,8
3.1.2,CE,CEDECOD,Perm,9
3.1.2,CE,CECAT,Perm,10
3.1.2,CE,CESCAT,Perm,11
3.1.2,CE,CEPRESP,Perm,12
3.1.2,CE,CEOCCUR,Perm,13
3.1.2,CE,CESTAT,Perm,14
3.1.2,CE,CEREASND,Perm,15
3.1.2,CE,CEBODSYS,Perm,16
3.1.2,CE,CESEV,Perm,17
3.1.2,CE,CEDTC,Perm,18
3.1.2,CE,CESTDTC,Perm,19
3.1.2,CE,CEENDTC,Perm,20
3.1.2,CE,CEDY,Perm,21
3.1.2,CE,CESTRF,Perm,22
3.1.2,CE,CEENRF,Perm,23
3.1.2,CE,CESTRTPT,Perm,24
3.1.2,CE,CESTTPT,Perm,25
3.1.2,CE,CEENRTPT,Perm,26
3.1.2,CE,CEENTPT,Perm,27
3.1.2,EG,STUDYID,Req,1
3.1.2,EG,DOMAIN,Req,2
3.1.2,EG,USUBJID,Req,3
3.1.2,EG,EGSEQ,Req,4
3.1.2,EG,EGGRPID,Perm,5
3.1.2,EG,EGREFID,Perm,6
3.1.2,EG,EGSPID,Perm,7
3.1.2,EG,EGTESTCD,Req,8
3.1.2,EG,EGTEST,Req,9
3.1.2,EG,EGCAT,Perm,10
3.1.2,EG,EGSCAT,Perm,11
3.1.2,EG,EGPOS,Perm,12
3.1.2,EG,EGORRES,Exp,13
3.1.2,EG,EGORRESU,Perm,14
3.1.2,EG,EGSTRESC,Exp,15
3.1.2,EG,EGSTRESN,Perm,16
3.1.2,EG,EGSTRESU,Perm,17
3.1.2,EG,EGSTAT,Perm,18
3.1.2,EG,EGREASND,Perm,19
3.1.2,EG,EGXFN,Perm,20
3.1.2,EG,EGNAM,Perm,21
3.1.2,EG,EGLOC,Perm,22
3.1.2,EG,EGMETHOD,Perm,23
3.1.2,EG,EGBLFL,Exp,24
3.1.2,EG,EGDRVFL,Perm,25
3.1.2,EG,EGEVAL,Perm,26
3.1.2,EG,VISITNUM,Exp,27
3.1.2,EG,VISIT,Perm,28
3.1.2,EG,VISITDY,Perm,29
3.1.2,EG,EGDTC,Exp,30
3.1.2,EG,EGDY,Perm,31
3.1.2,EG,EGTPT,Perm,32
3.1.2,EG,EGTPTNUM,Perm,33
3.1.2,EG,EGELTM,Perm,34
3.1.2,EG,EGTPTREF,Perm,35
3.1.2,EG,EGRFTDTC,Perm,36
3.1.2,IE,STUDYID,Req,1
3.1.2,IE,DOMAIN,Req,2
3.1.2,IE,USUBJID,Req,3
3.1.2,IE,IESEQ,Req,4
3.1.2,IE,IESPID,Perm,5
3.1.2,IE,IETESTCD,Req,6
3.1.2,IE,IETEST,Req,7
3.1.2,IE,IECAT,Req,8
3.1.2,IE,IESCAT,Perm,9
3.1.2,IE,IEORRES,Req,10
3.1.2,IE,IESTRESC,Req,11
3.1.2,IE,VISITNUM,Perm,12
3.1.2,IE,VISIT,Perm,13
3.1.2,IE,VISITDY,Perm,14
3.1.2,IE,IEDTC,Perm,15
3.1.2,IE,IEDY,Perm,16
3.1.2,LB,STUDYID,Req,1
3.1.2,LB,DOMAIN,Req,2
3.1.2,LB,USUBJID,Req,3
3.1.2,LB,LBSEQ,Req,4
3.1.2,LB,LBGRPID,Perm,5
3.1.2,LB,LBREFID,Perm,6
3.1.2,LB,LBSPID,Perm,7
3.1.2,LB,LBTESTCD,Req,8
3.1.2,LB,LBTEST,Req,9
3.1.2,LB,LBCAT,Exp,10
3.1.2,LB,LBSCAT,Perm,11
3.1.2,LB,LBORRES,Exp,12
3.1.2,LB,LBORRESU,Exp,13
3.1.2,LB,LBORNRLO,Exp,14
3.1.2,LB,LBORNRHI,Exp,15
3.1.2,LB,LBSTRESC,Exp,16
3.1.2,LB,LBSTRESN,Exp,17
3.1.2,LB,LBSTRESU,Exp,18
3.1.2,LB,LBSTNRLO,Exp,19
3.1.2,LB,LBSTNRHI,Exp,20
3.1.2,LB,LBSTNRC,Perm,21
3.1.2,LB,LBNRIND,Exp,22
3.1.2,LB,LBSTAT,Perm,23
3.1.2,LB,LBREASND,Perm,24
3.1.2,LB,LBNAM,Perm,25
3.1.2,LB,LBLOINC,Perm,26
3.1.2,LB,LBSPEC,Perm,27
3.1.2,LB,LBSPCCND,Perm,28
3.1.2,LB,LBMETHOD,Perm,29
3.1.2,LB,LBBLFL,Exp,30
3.1.2,LB,LBFAST,Perm,31
3.1.2,LB,LBDRVFL,Perm,32
3.1.2,LB,LBTOX,Perm,33
3.1.2,LB,LBTOXGR,Perm,34
3.1.2,LB,VISITNUM,Exp,35
3.1.2,LB,VISIT,Perm,36
3.1.2,LB,VISITDY,Perm,37
3.1.2,LB,LBDTC,Exp,38
3.1.2,LB,LBENDTC,Perm,39
3.1.2,LB,LBDY,Perm,40
3.1.2,LB,LBTPT,Perm,41
3.1.2,LB,LBTPTNUM,Perm,42
3.1.2,LB,LBELTM,Perm,43
3.1.2,LB,LBTPTREF,Perm,44
3.1.2,LB,LBRFTDTC,Perm,45
3.1.2,PE,STUDYID,Req,1
3.1.2,PE,DOMAIN,Req,2
3.1.2,PE,USUBJID,Req,3
3.1.2,PE,PESEQ,Req,4
3.1.2,PE,PEGRPID,Perm,5
3.1.2,PE,PESPID,Perm,6
3.1.2,PE,PETESTCD,Req,7
3.1.2,PE,PETEST,Req,8
3.1.2,PE,PEMODIFY,Perm,9
3.1.2,PE,PECAT,Perm,10
3.1.2,PE,PESCAT,Perm,11
3.1.2,PE,PEBODSYS,Perm,12
3.1.2,PE,PEORRES,Exp,13
3.1.2,PE,PEORRESU,Perm,14
3.1.2,PE,PESTRESC,Exp,15
3.1.2,PE,PESTAT,Perm,16
3.1.2,PE,PEREASND,Perm,17
3.1.2,PE,PELOC,Perm,18
3.1.2,PE,PEMETHOD,Perm,19
3.1.2,PE,PEEVAL,Perm,20
3.1.2,PE,VISITNUM,Exp,21
3.1.2,PE,VISIT,Perm,22
3.1.2,PE,VISITDY,Perm,23
3.1.2,PE,PEDTC,Exp,24
3.1.2,PE,PEDY,Perm,25
3.1.2,QS,STUDYID,Req,1
3.1.2,QS,DOMAIN,Req,2
3.1.2,QS,USUBJID,Req,3
3.1.2,QS,QSSEQ,Req,4
3.1.2,QS,QSGRPID,Perm,5
3.1.2,QS,QSSPID,Perm,6
3.1.2,QS,QSTESTCD,Req,7
3.1.2,QS,QSTEST,Req,8
3.1.2,QS,QSCAT,Req,9
3.1.2,QS,QSSCAT,Perm,10
3.1.2,QS,QSORRES,Exp,11
3.1.2,QS,QSORRESU,Perm,12
3.1.2,QS,QSSTRESC,Exp,13
3.1.2,QS,QSSTRESN,Perm,14
3.1.2,QS,QSSTRESU,Perm,15
3.1.2,QS,QSSTAT,Perm,16
3.1.2,QS,QSREASND,Perm,17
3.1.2,QS,QSBLFL,Exp,18
3.1.2,QS,QSDRVFL,Perm,19
3.1.2,QS,VISITNUM,Exp,20
3.1.2,QS,VISIT,Perm,21
3.1.2,QS,VISITDY,Perm,22
3.1.2,QS,QSDTC,Exp,23
3.1.2,QS,QSDY,Perm,24
3.1.2,QS,QSTPT,Perm,25
3.1.2,QS,QSTPTNUM,Perm,26
3.1.2,QS,QSELTM,Perm,27
3.1.2,QS,QSTPTREF,Perm,28
3.1.2,QS,QSRFTDTC,Perm,29
3.1.2,QS,QSEVLINT,Perm,30
3.1.2,SC,STUDYID,Req,1
3.1.2,SC,DOMAIN,Req,2
3.1.2,SC,USUBJID,Req,3
3.1.2,SC,SCSEQ,Req,4
3.1.2,SC,SCGRPID,Perm,5
3.1.2,SC,SCSPID,Perm,6
3.1.2,SC,SCTESTCD,Req,7
3.1.2,SC,SCTEST,Req,8
3.1.2,SC,SCCAT,Perm,9
3.1.2,SC,SCSCAT,Perm,10
3.1.2,SC,SCORRES,Exp,11
3.1.2,SC,SCORRESU,Perm,12
3.1.2,SC,SCSTRESC,Exp,13
3.1.2,SC,SCSTRESN,Perm,14
3.1.2,SC,SCSTRESU,Perm,15
3.1.2,SC,SCSTAT,Perm,16
3.1.2,SC,SCREASND,Perm,17
3.1.2,SC,SCDTC,Perm,18
3.1.2,SC,SCDY,Perm,19
3.1.2,VS,STUDYID,Req,1
3.1.2,VS,DOMAIN,Req,2
3.1.2,VS,USUBJID,Req,3
3.1.2,VS,VSSEQ,Req,4
3.1.2,VS,VSGRPID,Perm,5
3.1.2,VS,VSSPID,Perm,6
3.1.2,VS,VSTESTCD,Req,7
3.1.2,VS,VSTEST,Req,8
3.1.2,VS,VSCAT,Perm,9
3.1.2,VS,VSSCAT,Perm,10
3.1.2,VS,VSPOS,Perm,11
3.1.2,VS,VSORRES,Exp,12
3.1.2,VS,VSORRESU,Exp,13
3.1.2,VS,VSSTRESC,Exp,14
3.1.2,VS,VSSTRESN,Exp,15
3.1.2,VS,VSSTRESU,Exp,16
3.1.2,VS,VSSTAT,Perm,17
3.1.2,VS,VSREASND,Perm,18
3.1.2,VS,VSLOC,Perm,19
3.1.2,VS,VSBLFL,Exp,20
3.1.2,VS,VSDRVFL,Perm,21
3.1.2,VS,VISITNUM,Exp,22
3.1.2,VS,VISIT,Perm,23
3.1.2,VS,VISITDY,Perm,24
3.1.2,VS,VSDTC,Exp,25
3.1.2,VS,VSDY,Perm,26
3.1.2,VS,VSTPT,Perm,27
3.1.2,VS,VSTPTNUM,Perm,28
3.1.2,VS,VSELTM,Perm,29
3.1.2,VS,VSTPTREF,Perm,30
3.1.2,VS,VSRFTDTC,Perm,31
3.1.2,DA,STUDYID,Req,1
3.1.2,DA,DOMAIN,Req,2
3.1.2,DA,USUBJID,Req,3
3.1.2,DA,DASEQ,Req,4
3.1.2,DA,DAGRPID,Perm,5
3.1.2,DA,DAREFID,Perm,6
3.1.2,DA,DASPID,Perm,7
3.1.2,DA,DATESTCD,Req,8
3.1.2,DA,DATEST,Req,9
3.1.2,DA,DACAT,Perm,10
3.1.2,DA,DASCAT,Perm,11
3.1.2,DA,DAORRES,Exp,12
3.1.2,DA,DAORRESU,Perm,13
3.1.2,DA,DASTRESC,Exp,14
3.1.2,DA,DASTRESN,Perm,15
3.1.2,DA,DASTRESU,Perm,16
3.1.2,DA,DASTAT,Perm,17
3.1.2,DA,DAREASND,Perm,18
3.1.2,DA,VISITNUM,Exp,19
3.1.2,DA,VISIT,Perm,20
3.1.2,DA,VISITDY,Perm,21
3.1.2,DA,DADTC,Exp,22
3.1.2,DA,DADY,Perm,23
3.1.2,MB,STUDYID,Req,1
3.1.2,MB,DOMAIN,Req,2
3.1.2,MB,USUBJID,Req,3
3.1.2,MB,MBSEQ,Req,4
3.1.2,MB,MBGRPID,Exp,5
3.1.2,MB,MBREFID,Perm,6
3.1.2,MB,MBSPID,Perm,7
3.1.2,MB,MBTESTCD,Req,8
3.1.2,MB,MBTEST,Req,9
3.1.2,MB,MBCAT,Perm,10
3.1.2,MB,MBSCAT,Perm,11
3.1.2,MB,MBORRES,Exp,12
3.1.2,MB,MBORRESU,Perm,13
3.1.2,MB,MBSTRESC,Exp,14
3.1.2,MB,MBSTRESN,Perm,15
3.1.2,MB,MBSTRESU,Perm,16
3.1.2,MB,MBRESCAT,Exp,17
3.1.2,MB,MBSTAT,Perm,18
3.1.2,MB,MBREASND,Perm,19
3.1.2,MB,MBNAM,Perm,20
3.1.2,MB,MBLOINC,Perm,21
3.1.2,MB,MBSPEC,Perm,22
3.1.2,MB,MBSPCCND,Perm,23
3.1.2,MB,MBLOC,Perm,24
3.1.2,MB,MBMETHOD,Exp,25
3.1.2,MB,MBBLFL,Perm,26
3.1.2,MB,MBDRVFL,Perm,27
3.1.2,MB,VISITNUM,Exp,28
3.1.2,MB,VISIT,Perm,29
3.1.2,MB,VISITDY,Perm,30
3.1.2,MB,MBDTC,Exp,31
3.1.2,MB,MBDY,Perm,32
3.1.2,MB,MBTPT,Perm,33
3.1.2,MB,MBTPTNUM,Perm,34
3.1.2,MB,MBELTM,Perm,35
3.1.2,MB,MBTPTREF,Perm,36
3.1.2,MB,MBRFTDTC,Perm,37
3.1.2,MS,STUDYID,Req,1
3.1.2,MS,DOMAIN,Req,2
3.1.2,MS,USUBJID,Req,3
3.1.2,MS,MSSEQ,Req,4
3.1.2,MS,MSGRPID,Req,5
3.1.2,MS,MSREFID,Perm,6
3.1.2,MS,MSSPID,Perm,7
3.1.2,MS,MSTESTCD,Req,8
3.1.2,MS,MSTEST,Req,9
3.1.2,MS,MSCAT,Req,10
3.1.2,MS,MSSCAT,Perm,11
3.1.2,MS,MSORRES,Exp,12
3.1.2,MS,MSORRESU,Exp,13
3.1.2,MS,MSSTRESC,Exp,14
3.1.2,MS,MSSTRESN,Exp,15
3.1.2,MS,MSSTRESU,Exp,16
3.1.2,MS,MSRESCAT,Exp,17
3.1.2,MS,MSSTAT,Perm,18
3.1.2,MS,MSREASND,Perm,19
3.1.2,MS,MSNAM,Perm,20
3.1.2,MS,MSLOINC,Perm,21
3.1.2,MS,MSMETHOD,Exp,22
3.1.2,MS,MSBLFL,Perm,23
3.1.2,MS,MSDRVFL,Perm,24
3.1.2,MS,VISITNUM,Exp,25
3.1.2,MS,VISIT,Perm,26
3.1.2,MS,VISITDY,Perm,27
3.1.2,MS,MSDTC,Perm,28
3.1.2,MS,MSDY,Perm,29
3.1.2,MS,MSTPT,Perm,30
3.1.2,MS,MSTPTNUM,Perm,31
3.1.2,MS,MSELTM,Perm,32
3.1.2,MS,MSTPTREF,Perm,33
3.1.2,PC,STUDYID,Req,1
3.1.2,PC,DOMAIN,Req,2
3.1.2,PC,USUBJID,Req,3
3.1.2,PC,PCSEQ,Req,4
3.1.2,PC,PCGRPID,Perm,5
3.1.2,PC,PCREFID,Perm,6
3.1.2,PC,PCSPID,Perm,7
3.1.2,PC,PCTESTCD,Req,8
3.1.2,PC,PCTEST,Req,9
3.1.2,PC,PCCAT,Perm,10
3.1.2,PC,PCSCAT,Perm,11
3.1.2,PC,PCORRES,Exp,12
3.1.2,PC,PCORRESU,Exp,13
3.1.2,PC,PCSTRESC,Exp,14
3.1.2,PC,PCSTRESN,Exp,15
3.1.2,PC,PCSTRESU,Exp,16
3.1.2,PC,PCSTAT,Perm,17
3.1.2,PC,PCREASND,Perm,18
3.1.2,PC,PCNAM,Exp,19
3.1.2,PC,PCSPEC,Req,20
3.1.2,PC,PCSPCCND,Perm,21
3.1.2,PC,PCMETHOD,Perm,22
3.1.2,PC,PCFAST,Perm,23
3.1.2,PC,PCDRVFL,Perm,24
3.1.2,PC,PCLLOQ,Exp,25
3.1.2,PC,VISITNUM,Exp,26
3.1.2,PC,VISIT,Perm,27
3.1.2,PC,VISITDY,Perm,28
3.1.2,PC,PCDTC,Exp,29
3.1.2,PC,PCENDTC,Perm,30
3.1.2,PC,PCDY,Perm,31
3.1.2,PC,PCTPT,Perm,32
3.1.2,PC,PCTPTNUM,Perm,33
3.1.2,PC,PCELTM,Perm,34
3.1.2,PC,PCTPTREF,Perm,35
3.1.2,PC,PCRFTDTC,Perm,36
3.1.2,PC,PCEVLINT,Perm,37
3.1.2,PP,STUDYID,Req,1
3.1.2,PP,DOMAIN,Req,2
3.1.2,PP,USUBJID,Req,3
3.1.2,PP,PPSEQ,Req,4
3.1.2,PP,PPGRPID,Perm,5
3.1.2,PP,PPTESTCD,Req,6
3.1.2,PP,PPTEST,Req,7
3.1.2,PP,PPCAT,Exp,8
3.1.2,PP,PPSCAT,Perm,9
3.1.2,PP,PPORRES,Exp,10
3.1.2,PP,PPORRESU,Exp,11
3.1.2,PP,PPSTRESC,Exp,12
3.1.2,PP,PPSTRESN,Exp,13
3.1.2,PP,PPSTRESU,Exp,14
3.1.2,PP,PPSTAT,Perm,15
3.1.2,PP,PPREASND,Perm,16
3.1.2,PP,PPSPEC,Exp,17
3.1.2,PP,PPDTC,Perm,18
3.1.2,PP,PPRFTDTC,Exp,19
3.1.2,FA,STUDYID,Req,1
3.1.2,FA,DOMAIN,Req,2
3.1.2,FA,USUBJID,Req,3
3.1.2,FA,FASEQ,Req,4
3.1.2,FA,FAGRPID,Perm,5
3.1.2,FA,FASPID,Perm,6
3.1.2,FA,FATESTCD,Req,7
3.1.2,FA,FATEST,Req,8
3.1.2,FA,FAOBJ,Req,9
3.1.2,FA,FACAT,Perm,10
3.1.2,FA,FASCAT,Perm,11
3.1.2,FA,FAORRES,Exp,12
3.1.2,FA,FAORRESU,Perm,13
3.1.2,FA,FASTRESC,Exp,14
3.1.2,FA,FASTRESN,Perm,15
3.1.2,FA,FASTRESU,Perm,16
3.1.2,FA,FASTAT,Perm,17
3.1.2,FA,FAREASND,Perm,18
3.1.2,FA,FALOC,Perm,19
3.1.2,FA,FABLFL,Perm,20
3.1.2,FA,FAEVAL,Perm,21
3.1.2,FA,VISITNUM,Exp,22
